concept_id,English,Ekegusii,source
146332,"[II]. Former MP Hon. Oroo Oyioka, and","[ I ]. Kenya National Union of Teachers (KNUT) Kisii Branch Chairman, omosike Geoffrey Mogire,",ENG-EKE
141627,· Her foundations are exposed. Her beauty is gone. The Bible teaches that this is how the foundation of evil will be destroyed.,· Obesio bwaye bogasunyuntwa. Ekieni kiaye kegasereka. Ebibilia nigo egoteba ng’a nigo arenge ekieni ekebe kobua ONDE bwensi.,ENG-EKE
129534,They both ran together. The other disciple outran Peter and came to the tomb first.,"Bakaminyoka chimbero bonsi babere amo. Omworokigwa oria onde akaminyoka bwango kobua Petero, akaba oyo bw’eritang’ani goika ase oboina,",Trilingual-Bible
146474,"And when Paul had said this, they departed, and after warning them, he went to Rome. As Isaiah had foretold.","Nabo kaba tibabwatana barabwo ase barabwo, bakagenda, Paulo agachia gokora gokwana ring'ana eri erimo ng'a Omoika Omochenu okwanete buya nabatata baito, as'omonwa bw'omobani Isaya,",ENG-EKE
111262,"When he was removed out of the highway, all the people went on after Joab to pursue Sheba the son of Bichri.","Ekero arusetigwe inchera, abanto bonsi bagaeta, bagatunyana Yoabu, erinde babwatie Seba, mosinto o Bikiri, gochia komoita.",Trilingual-Bible
117539,"Hide me from the conspiracy of the wicked, from the noisy crowd of the ones doing evil;","Imbise korwa ase emeroberio ya bobisi y’abakori amabe, korwa ase eburu-buru y’abakori ebibe.",Trilingual-Bible
142749,"And we know that the purpose of God’s people is to honor Him, and to worship His holy name, and to serve Him faithfully; the saints should be sought out and established and taught; lest they fall away from the great and glorious work of our Lord Jesus Christ. And only He is worthy of praise, and the purpose of the entire multitude of the righteous. Revelation 18:21-22",Ogokora 8:36-39,ENG-EKE
138951,"Speaking to reporters, Health Cabinet Secretary Dr. Rashid Aman said that 120 of those who were tested positive are Kenyans while 5 are foreigners who were diagnosed with the disease today.","koreng’ana nomokonyi baomowaziri ase ewizara yobochenu Dr. Rashid Aman, 120 abwo abayia bonsi nabakenya gotatiga abanto 5 bakorwa chinse chia isiko",ENG-EKE
116149,"If it isn’t so now, who will prove me a liar, and make my speech worth nothing?”","Onye amang’ana ayio tari bo, ning’o oranyare kong’enekia ng’a nomorimo inde, naende aorokie ng’a amang’ana nakwanire nigo are bosa.",Trilingual-Bible
123035,"“The youth and the old man lie on the ground in the streets. My virgins and my young men have fallen by the sword. You have killed them in the day of your anger. You have slaughtered, and not pitied.","Abamura na abagaaka nigo baraire ase chinchera inse, abaiseke bane, na abamura bane, baitirwe nemioro; ase rituko ri’endamwamu yao kwabaitire otari namaabera.",Trilingual-Bible
104196,"The sons of Joseph, who were born to him in Egypt, were two souls. All the souls of the house of Jacob, who came into Egypt, were seventy.","Na abana abamura ba Yusufu, abaiboreretwe agwo Misiri, mbabere baarenge. Abanto bonsi ba Yakobo abasoete Misiri nigo baarenge emerongo etano na ebere.",Trilingual-Bible
134250,"For Jerusalem will be built with sapphires, emeralds, and precious stones; your walls and towers and battlements with pure gold.","Ase engencho Yerusalemu noagachwe naende erio obe obomenyo bwaye goika kare na kare. “Aye Yerusalemu, mogoko ki orabe ekero abanto b’egesaku kiane bararore obuya bwao nakomotogia Omorwoti o igoro! Ebiita biao ’mbiagachwe n’amagena e chilulu ne chinyasi chiao chiagachwe n’amagena akomeka meka. Chindwaki chiao ’chiagachwe n’etaabu ne chinsemo chiabo chiroisigwe n’etaabu echenegete.",ENG-EKE
118589,"You have commanded your precepts, that we should fully obey them.","Aye gwatoeire amachiiko ao, toyarende nomokia.",Trilingual-Bible
123126,"Our inheritance has been turned over to strangers, our houses to aliens.","Omwando oito oeirwe abanto abaao, chinyomba chiaito chiaeirwe abamenyi.",Trilingual-Bible
122904,"“We would have healed Babylon, but she is not healed. Forsake her, and let’s each go into his own country; for her judgment reaches to heaven, and is lifted up even to the skies.","Nanga nabo twagwenetie Babiloni, korende togwenetigwe. Togende, totige Babiloni; kera omonto agende ase ense yaye, ekiagera obobe bwa Babiloni bwaikire igoro nonya nase amare.",Trilingual-Bible
144158,"“Why is it that you people are spending so much time on Facebook?” Ah! the old man said and pondered. Readers of Gusii.com are also on it. They are on Facebook, Twitter, Yahoogroups…. They are on it. I myself didn’t want to be on Facebook, but I had to join because of others. I joined. And now I find myself spending a lot of time there. The old man Okioma, said this while speaking about how young people use websites.","Bono igo nainwe nigo motagete koba buna Facebook?"" Aa! omogaka rero nabo okamineti. Abasomi ba Gusii.com nigo bare kera ase. Nigo bare ase Facebook, Twitter, Yahoogroups.... Kera ase. Naintwe nigo togosiomeria aroro ase Facebook, erinde kobatebia buna nao tore. Batoinyore. Erinde batorotote ekero banyorire ribaga.",ENG-EKE
111835,"(but he shall have one tribe, for my servant David’s sake and for Jerusalem’s sake, the city which I have chosen out of all the tribes of Israel),","Korende Sulemani ere atware egesaku ekemo, ase engencho ya Daudi, omosomba one, na ase engencho ya Yerusalemu, omochie oria nachorete korwa ase ebisaku bionsi bi’Abaisraeli.",Trilingual-Bible
135159,"For you have authority over life and death, and you lead down to the gates of Hades, and lead up again.",Aye nobwate okobua igoro y’obogima n’ogokwa; aye nigo ogotirimbokia abanto goika ogokwa naende kwabairania.,ENG-EKE
106805,"Of the tribe of Gad, Geuel the son of Machi.","korwa ase egesaku kia Gadi, Geueli, mosinto o Maki.",Trilingual-Bible
131380,"Then he appeared to over five hundred brothers at once, most of whom remain until now, but some have also fallen asleep.","Magega akaorokera abaminto goetania amagana atano amo. Abange ase abwo moyo bare nonya mbono, abande bakuure.",Trilingual-Bible
139141,"this fund will ensure the protection of various projects within the county and amounts to sh7.3 billion, which has been approved by the assembly today",chibesa echio chirengete gochia gsiira emeroberio yekaonty na nigo chire egati yechibillioni Sh7.3 chiebajeti yekaonty erachie goetigwa nebunge bawo ankio,ENG-EKE
116794,"As for the deeds of men, by the word of your lips, I have kept myself from the ways of the violent.","Mang’ana ande onsi abanto bagokora, na koreng’ana namang’ana ao natigire kobwatia chinchera chi’abasaria.",Trilingual-Bible
122143,"For if you do this thing indeed, then kings sitting on David’s throne will enter in by the gates of this house, riding in chariots and on horses—they, their servants, and their people.","Ekeene, komoraigwe ring’ana eri, abarwoti mbagenderere goikaransa ase ekerogo ki’oborwoti gia Daudi, mbabe bagosoera ebiita bi’omochie bariinete chigari ne chibarasi, barabwo amo nabasomba babo, na abanto babo.",Trilingual-Bible
147152,Malachi 3:10,"Nainwe timoiroka abagoita omobere, abatanyare goita oria omoika: kobua moiroke oyo oranyare kobiita omobere nomoika bionsi ase chaanam. .",ENG-EKE
122311,"The prophets who have been before me and before you of old prophesied against many countries, and against great kingdoms, of war, of evil, and of pestilence.","Abaabani abwo bagotang’anerete aye na inche ase chingaki chia kare nigo baabaanete igoro y’esegi, na enchara, na oborwaire bogoita, ng’a mbichiche ase chinse chinyinge na ase amarwoti are ne chinguru.",Trilingual-Bible
127568,The whole multitude of the people were praying outside at the hour of incense.,Na omoganda bwonsi bw’abaanto nigo orenge isiko gosaba ekero ki’ogosamba ubani.,Trilingual-Bible
145526,"Fifty-five people tested positive for Coronavirus, bringing the total number of confirmed cases to 1934 within the last 24 hours. According to today's statistics, forty-five are Kenyans while ten are foreigners. Thirty-six recovered and nineteen were discharged, including a two-year-old child and an eighty-eight-year-old individual. Nairobi County recorded thirty-nine cases, Uasin Gishu six, Murang’a County four, Busia […]","Abanto 55 nigo baenegetigwe nebinyinyi bia Corona maega yabanto 1934 korengwa ase chinsa 24 chiaetete. Koreng’ana newizara yobochenu, 45 ase abwo nabakenya ase 10 bare abamaiko. 36 nabasacha na 19 nabasubati, omoke pi nonmwana bwemika 2, ase omogotu pi abwate emiaka 88. Ekaonty ya Nairobi eyatang’anete nabanto 39, Uasin Gishu 6, ekaonty ya Murang’a 4,Busia […]",ENG-EKE
104230,"Israel lived in the land of Egypt, in the land of Goshen; and they got themselves possessions therein, and were fruitful, and multiplied exceedingly.","Israeli na abana baye bakaba bakomenya ase ense ya Misiri, ensemo ya Goseni, bakayeira ekaba eyabo, bakamenteka na kobucha mono.",Trilingual-Bible
101727,The Commission invites all new eligible voters and those seeking transfer of registration status and update of voter particulars/information to visit their preferred IEBCKenya constituency offices with their national identity card or valid Kenyan passport to register.,ekeombe kiobochori kiabareganirie abaaki chikura abayia bonsi na baria bonsi barigetie kong'anya gochia ase nchisemo chingeni.,PSA
113332,"All these who were chosen to be gatekeepers in the thresholds were two hundred twelve. These were listed by genealogy in their villages, whom David and Samuel the seer ordained in their office of trust.","Abanto aba bonsi amagana abere, na ikomi na babere (212) nigo bachoretwe bakaba abarendi b’ebisoero bi’ebiita. Bakabarwa na korikwa ase chinderia chiabo. Daudi na Samweli omoorori bakababeeka ase emeremo, ekiagera babegenete.",Trilingual-Bible
136440,"with a crown of gold upon the mitre, having engraved on it, as on a signet, “HOLINESS”, an ornament of honor, the work of an expert, the desires of the eyes, goodly and beautiful.","Korwa ase oroiboro rwa Yakobo akamoorokia omonto obwate ogwancherwa ase abanto bonsi, ere aganchwa n’Omonene boigo na abanto bonsi. Oyio nere Musa tokogoka komoinyora.",ENG-EKE
106035,"“‘You shall not uncover the nakedness of a woman and her daughter. You shall not take her son’s daughter, or her daughter’s daughter, to uncover her nakedness. They are near kinswomen. It is wickedness.","Tobaisa koraara nomoiseke bw’omokuungu kwabeire nere, gose tobaisa gotwara omochokoro oye, omoiseke bw’omwana oye omosubati, gose oyo bw’omomura oye, ekiagera abwo nabaanto abamo. Obwo nobonyaka obobe.",Trilingual-Bible
130752,"Or don’t you know, brothers (for I speak to men who know the law), that the law has dominion over a man for as long as he lives?","Timomanyeti, baminto (inche nigo ngokwana nabwo bamanyete amachiiko) ng’a amachiiko nigo akogaambera omonto ekero are moyo?",Trilingual-Bible
122946,"“We are confounded because we have heard reproach. Confusion has covered our faces, for strangers have come into the sanctuaries of Yahweh’s house.”","Inwe nigo mogoteeba: Intwe twanyorire obosooku, ekiagera twabeire togochecherigwa. Obosooku bw’ogochaywa bwatubire amaiso aito, ekiagera abanto b’egesaku ekegeni basoire Aase Aachenu ime ye hekalu y’Omonene oito.",Trilingual-Bible
127918,"Then his disciples asked him, “What does this parable mean?”","Aborokigwa baye bakamobooria, “Omoreng’anio oyio ninki ogoteeba?”",Trilingual-Bible
118011,Your fierce wrath has gone over me. Your terrors have cut me off.,"Endamwamu yao entindi yantubire kegima, amaakwa ao ansiririe.",Trilingual-Bible
118867,"For I know that Yahweh is great, that our Lord is above all gods.","Inche nigo imanyete ng’a Omonene nigo are omonene; ee, Omonene oito nigo are igoro ye’chinyasae chionsi.",Trilingual-Bible
123488,"You are the daughter of your mother, who loathes her husband and her children; and you are the sister of your sisters, who loathed their husbands and their children. Your mother was a Hittite, and your father an Amorite.","Aye omosubati nigo onga nyoko, oria bwangete omosacha oye, na abana baye; naende nigo onga basubati bamino, abwo bangete abasacha babo, na abana babo. Nyoko nigo arenge Omohiti na iso n’Omoamiori orenge.",Trilingual-Bible
132554,"For the overseer must be blameless, as God’s steward, not self-pleasing, not easily angered, not given to wine, not violent, not greedy for dishonest gain;","Ase engencho omotang’ani bw’ekanisa agotenera ebire ebia Nyasae, ere abe omoikeranu. Ere taaba omonto omoenenu, gose omwango bw’okobea, gose oy’ogotinda, gose omonto bwanchete goaka abanto, gose rinyandambe ase okonyora chitaabu.",Trilingual-Bible
143849,Ogasusu became angry because of this act.,Ogasusu oiranire na kende kia mboto,ENG-EKE
106343,"If he who dedicates it will redeem his house, then he shall add the fifth part of the money of your valuation to it, and it shall be his.","Onye omonto oria bwatananete enyomba eria aganetie koyebooria ebe eyaaye naende, rirorio aakane rigori riria ribekire, na ameente eyemo ya isano ase rigori erio; ase igo etigare ebe eyaaye.",Trilingual-Bible
143582,"Health officials urge citizens to adhere to the guidelines issued by Health Minister Mutahi Kagwe, stating that the increase in deaths is worrying, and they express their condolences to the family of Dr. Doreen Adisa Lugaliki, who passed away at Aga Khan Hospital while undergoing treatment for complications related to contracting the virus, and also extend sympathy to those affected.",Gokwanera abariki amangana ime ye ecounty ya kilifi omowaziri bwo obochenu mutahi kagwe nigo aichana buna omobaro bwa abanto bakure nigo ogendererete komentekana mono ase boigo araria ogokwa gwa Dr Doreen Adisa Lugaliki oyio okwera ase enyagitari ya aga khan ase konye akorwarigwa magega yo okwambokerigwa ebinyinyi ebio chingaki arenge ase emeremo yo okwenana obogwenia gochia ase abarwaire bande..,ENG-EKE
